O,D,Ton
2146237252,1000013,0.0
2146237252,1000014,0.0
2146237252,1000015,42.75
2146237252,1000016,1.55
2146237252,1000017,3.55
2146237252,1000018,26.85
2146237252,1000019,2.6
2146237252,1000020,5.0
2146237252,1000021,16.35
2146237252,1000022,0.0
2146237252,1000023,0.0
2146237252,1000024,0.0
2146237252,1000025,0.0
2146237252,1000026,0.0
2146237252,1000027,6.45
2146237252,1000028,0.0
2146237252,1000029,0.0
2146237252,1000030,1.4
2146237252,1000031,131.25
2146237252,1000032,0.25
2146237252,1000033,0.8
2146237252,1000034,0.5
2146237252,1000035,1.35
2146237252,1000036,1.6
2146237252,1000037,0.0
2146237252,1000038,0.0
2146237252,1000039,0.0
2146237252,1000040,0.0
2146237252,1000041,22.45
2146237252,1000042,3.6
2146237252,1000043,0.0
2146237252,1000044,2.35
2146237252,1000045,0.0
2146237252,1000046,0.0
2146237252,1000047,67.6
2146237252,1000048,0.0
2146237252,113707,7.566666666666666
2146237252,114425,5.81
2146237252,114430,6.075
2146237252,114489,1.3
2146237252,114588,2.75
2146237252,2146236900,24.78333333333333
2146237252,2146237252,40.425
2146237252,2146237358,38.36666666666666
2146237252,2146237363,14.666666666666668
2146237252,2146237366,16.466666666666665
2146237252,2146237373,0.7333333333333334
2146237252,2146237375,0.7
2146237252,2146237805,8.77
2146237252,2146237822,9.875
2146237252,2146237837,9.995000000000001
2146237252,2146237900,18.25
2146237252,2146237901,11.182500000000001
2146237252,2146237902,11.934999999999999
2146237252,2146237904,4.0
2146237252,2146237906,4.0
2146237252,2146237907,4.708333333333333
2146237252,2146237908,8.1875
2146237252,2146237909,6.41
2146237252,2146237910,2.91
2146237252,2146237911,3.1166666666666667
2146237252,2146237912,8.345833333333333
2146237252,2146237913,13.158333333333333
2146237252,2146237915,29.4375
2146237252,2146237917,7.8875
2146237252,2146237920,10.935
2146237252,2146237921,10.885000000000002
2146237252,2146237928,4.1125
2146237252,2146237929,48.204166666666666
2146237252,2146237930,10.129999999999999
2146237252,2146237931,8.4275
2146237252,2146237932,9.0975
2146237252,280907,29.775000000000002
2146237252,282361,4.25
2146237252,282575,2.533333333333333
2146237252,282586,0.5
2146237252,282587,0.9400000000000001
2146237252,282599,0.6333333333333333
2146237252,73510,0.0
2146237252,73751,0.5833333333333334
2146237252,73760,0.0
2146237252,73816,0.5833333333333334
2146237252,73876,1.0166666666666666
2146237252,73972,1.0166666666666666
2146237252,74055,2.9
2146237252,74232,2.9
2146237252,74451,1.0166666666666666
2146237252,74521,3.8
2146237252,74723,7.012499999999999
2146237252,74984,4.1125
2146237252,75006,3.8
2146237252,75064,1.95
2146237252,75131,1.95
2146237252,75279,13.004166666666666
2146237252,75318,2.675
2146237252,75467,1.7833333333333332
2146237252,75533,6.383333333333333
2146237252,75579,13.158333333333333
2146237252,75627,13.975
2146237252,75631,7.566666666666666
2146237252,75634,13.5
2146237252,75659,7.566666666666666
2146237252,75766,9.666666666666666
2146237252,75778,2.6999999999999997
2146237252,75794,0.5
2146237252,75880,2.4166666666666665
2146237252,75937,5.6125
2146237252,75961,15.325
2146237252,76069,42.54166666666667
2146237252,76072,10.508333333333333
2146237252,76108,18.675
2146237252,76138,14.025
2146237252,76144,10.508333333333333
2146237252,76153,7.25
2146237252,76187,2.7625
2146237252,76243,6.1625
2146237252,76300,5.6125
2146237252,76316,5.6125
2146237252,76354,10.508333333333333
2146237252,76442,3.95
2146237252,76462,39.6625
2146237252,76513,7.416666666666667
2146237252,76541,3.4
2146237252,76550,12.712499999999999
2146237252,76554,37.725
2146237252,76573,6.466666666666666
2146237252,76579,13.883333333333333
2146237252,76599,11.308333333333334
2146237252,76604,0.9400000000000001
2146237252,76634,0.9400000000000001
2146237252,76655,10.908333333333333
2146237252,76673,14.6125
2146237252,76712,3.4
2146237252,76727,20.9875
2146237252,76732,3.4
2146237252,76735,0.9166666666666666
2146237252,76759,26.46666666666667
2146237252,76801,20.9875
2146237252,76812,10.916666666666666
2146237252,76819,10.01
2146237252,76824,0.9400000000000001
2146237252,76840,26.316666666666666
2146237252,76844,2.91
2146237252,76851,11.85
2146237252,76862,4.75
2146237252,76921,69.63333333333333
2146237252,76949,26.46666666666667
2146237252,76963,5.7
2146237252,77007,3.14
2146237252,77022,7.333333333333333
2146237252,77039,26.46666666666667
2146237252,77056,10.916666666666666
2146237252,77076,3.5
2146237252,77104,77.03333333333333
2146237252,77108,6.75
2146237252,77110,17.883333333333333
2146237252,77142,3.9499999999999997
2146237252,77166,0.9500000000000001
2146237252,77174,49.78333333333333
2146237252,77182,2.216666666666667
2146237252,77189,43.825
2146237252,77223,10.55
2146237252,77227,31.641666666666666
2146237252,77250,3.25
2146237252,77295,3.9499999999999997
2146237252,77303,9.4375
2146237252,77317,5.9375
2146237252,77342,2.8375
2146237252,77377,29.4375
2146237252,77387,2.2
2146237252,77398,14.520833333333332
2146237252,77406,40.425
2146237252,77433,11.1375
2146237252,77434,2.308333333333333
2146237252,77450,39.77166666666667
2146237252,77469,7.366666666666666
2146237252,77481,10.899999999999999
2146237252,77485,59.24583333333333
2146237252,77489,7.366666666666666
2146237252,77511,59.269999999999996
2146237252,77520,2.308333333333333
2146237252,77546,50.625
2146237252,77559,12.220833333333331
2146237252,77561,2.283333333333333
2146237252,77577,14.7875
2146237252,77604,5.586666666666667
2146237252,77614,4.775
2146237252,77624,3.5700000000000003
2146237252,77639,13.587499999999999
2146237252,77669,9.616666666666667
2146237252,77678,15.029166666666665
2146237252,77688,3.5700000000000003
2146237252,77692,7.199999999999999
2146237252,77700,33.55333333333333
2146237252,77738,56.9675
2146237252,77742,23.650000000000002
2146237252,77800,16.236666666666665
2146237252,77809,6.8
2146237252,77815,4.948333333333332
2146237252,77818,16.8175
2146237252,77820,29.4375
2146237252,77870,8.433333333333334
2146237252,77871,10.93
2146237252,77872,41.6425
2146237252,77877,11.649999999999999
2146237252,77883,11.540833333333332
2146237252,77887,27.53
2146237252,77897,2.466666666666667
2146237252,77910,5.6483333333333325
2146237252,77930,2.6399999999999997
2146237252,77931,6.6274999999999995
2146237252,77987,31.861666666666665
2146237252,77989,4.45
2146237252,78066,27.53
2146237252,78070,9.8
2146237252,78098,4.608333333333333
2146237252,78144,24.18333333333333
2146237252,78187,7.466666666666666
2146237252,78204,4.5874999999999995
2146237252,78205,2.6399999999999997
2146237252,78207,44.7175
2146237252,78212,5.35
2146237252,78231,5.366666666666667
2146237252,78233,2.1125
2146237252,78242,12.616666666666667
2146237252,78249,2.7125
2146237252,78278,16.716666666666665
2146237252,78289,16.0
2146237252,78300,10.781666666666666
2146237252,78344,2.1125
2146237252,78360,7.3125
2146237252,78388,9.875
2146237252,78425,6.82
2146237252,78461,4.54
2146237252,78467,2.1125
2146237252,78478,4.54
2146237252,78487,9.641666666666667
2146237252,78510,13.195
2146237252,78579,12.945
2146237252,78679,6.125
2146237252,78692,3.6166666666666667
2146237252,78703,8.4275
2146237252,78726,6.82
2146237252,78771,3.8875
2146237252,78903,2.9583333333333335
2146237252,78929,3.87
2146237252,78974,1.0916666666666666
2146237252,79022,1.0916666666666666
2146237252,79047,3.87
2146237252,79049,4.01
2146237252,79060,6.82
2146237252,79066,1.0916666666666666
2146237252,79079,1.0916666666666666
2146237252,79126,4.01
2146237252,79169,1.0916666666666666
2146237252,79188,0.6333333333333333
2146237252,79203,2.4
2146237252,79208,8.68
2146237252,79320,5.3
2146237252,79358,7.7
2146237252,79409,4.8100000000000005
2146237252,79460,4.8100000000000005
2146237252,79524,5.2125
2146237252,79701,6.67
2146237252,79719,3.4125
2146237252,79968,2.66
2146237252,80004,2.66
2146237252,80020,2.66
2146237252,80109,5.61
2146237252,80264,2.6625
2146237252,80332,2.95
2146237252,80833,2.6625
2146237252,80838,1.3
2146237358,1000000,57.516666666666666
2146237358,1000001,9.4
2146237358,1000002,28.4
2146237358,1000003,0.0
2146237358,1000004,0.0
2146237358,1000005,5.466666666666667
2146237358,1000007,0.0
2146237358,1000008,55.95
2146237358,1000009,6.633333333333333
2146237358,1000010,43.71666666666667
2146237358,1000011,38.11666666666667
2146237358,1000012,186.11666666666667
2146237358,1000013,0.0
2146237358,1000014,0.0
2146237358,1000015,51.599999999999994
2146237358,1000016,12.766666666666666
2146237358,1000017,24.28333333333333
2146237358,1000018,70.78333333333333
2146237358,1000019,1.65
2146237358,1000020,114.83333333333334
2146237358,1000021,128.03333333333333
2146237358,1000022,0.0
2146237358,1000023,0.0
2146237358,1000024,4.616666666666667
2146237358,1000025,0.0
2146237358,1000026,0.0
2146237358,1000027,22.916666666666668
2146237358,1000028,0.0
2146237358,1000029,0.0
2146237358,1000030,14.5
2146237358,1000031,292.06666666666666
2146237358,1000032,1.7999999999999998
2146237358,1000033,3.5166666666666666
2146237358,1000034,4.65
2146237358,1000035,5.633333333333334
2146237358,1000036,3.833333333333333
2146237358,1000037,0.0
2146237358,1000038,0.0
2146237358,1000039,0.0
2146237358,1000040,0.0
2146237358,1000041,49.583333333333336
2146237358,1000042,17.816666666666666
2146237358,1000043,0.0
2146237358,1000044,31.78333333333333
2146237358,1000045,0.0
2146237358,1000046,0.0
2146237358,1000047,449.8333333333333
2146237358,1000048,0.0
2146237358,113707,24.016666666666666
2146237358,114425,23.37
2146237358,114430,34.012499999999996
2146237358,114489,7.344444444444445
2146237358,114588,6.166666666666666
2146237358,2146236900,66.53888888888888
2146237358,2146237252,32.80833333333333
2146237358,2146237358,438.225
2146237358,2146237363,84.02555555555556
2146237358,2146237366,104.17777777777778
2146237358,2146237373,3.7555555555555555
2146237358,2146237375,4.333333333333334
2146237358,2146237805,31.19666666666667
2146237358,2146237822,24.166666666666664
2146237358,2146237837,31.148333333333333
2146237358,2146237900,100.20555555555556
2146237358,2146237901,29.706666666666663
2146237358,2146237902,43.028333333333336
2146237358,2146237904,19.316666666666666
2146237358,2146237906,19.316666666666666
2146237358,2146237907,24.491666666666664
2146237358,2146237908,48.98472222222223
2146237358,2146237909,32.735
2146237358,2146237910,16.626666666666665
2146237358,2146237911,26.081944444444446
2146237358,2146237912,59.676388888888894
2146237358,2146237913,54.416666666666664
2146237358,2146237915,35.979166666666664
2146237358,2146237917,32.62083333333333
2146237358,2146237920,38.045
2146237358,2146237921,52.39916666666667
2146237358,2146237928,21.0375
2146237358,2146237929,114.18194444444444
2146237358,2146237930,43.1
2146237358,2146237931,29.770833333333336
2146237358,2146237932,47.68083333333333
2146237358,280907,157.83333333333331
2146237358,282361,15.183333333333332
2146237358,282575,18.694444444444446
2146237358,282586,4.233333333333333
2146237358,282587,8.376666666666667
2146237358,282599,5.3277777777777775
2146237358,73510,0.0
2146237358,73751,4.316666666666666
2146237358,73760,0.0
2146237358,73816,4.316666666666666
2146237358,73876,6.716666666666667
2146237358,73972,6.716666666666667
2146237358,74055,17.35
2146237358,74232,17.35
2146237358,74451,6.716666666666667
2146237358,74521,24.758333333333333
2146237358,74723,38.3875
2146237358,74984,21.0375
2146237358,75006,24.758333333333333
2146237358,75064,14.37777777777778
2146237358,75131,14.37777777777778
2146237358,75279,73.82361111111112
2146237358,75318,14.383333333333333
2146237358,75467,14.68888888888889
2146237358,75533,21.833333333333336
2146237358,75579,54.416666666666664
2146237358,75627,97.77
2146237358,75631,24.016666666666666
2146237358,75634,92.24999999999999
2146237358,75659,24.016666666666666
2146237358,75766,51.747777777777785
2146237358,75778,22.366666666666667
2146237358,75794,4.233333333333333
2146237358,75880,13.644444444444446
2146237358,75937,32.1125
2146237358,75961,42.85
2146237358,76069,90.44444444444444
2146237358,76072,24.894444444444446
2146237358,76108,63.61666666666667
2146237358,76138,70.68666666666667
2146237358,76144,24.894444444444446
2146237358,76153,38.10333333333334
2146237358,76187,20.229166666666664
2146237358,76243,41.3625
2146237358,76300,32.1125
2146237358,76316,32.1125
2146237358,76354,24.894444444444446
2146237358,76442,5.766666666666667
2146237358,76462,130.20416666666665
2146237358,76513,45.92222222222223
2146237358,76541,21.133333333333333
2146237358,76550,73.05
2146237358,76554,72.48888888888888
2146237358,76573,29.844444444444445
2146237358,76579,75.76666666666667
2146237358,76599,27.027777777777775
2146237358,76604,8.376666666666667
2146237358,76634,8.376666666666667
2146237358,76655,25.994444444444447
2146237358,76673,90.4875
2146237358,76712,21.133333333333333
2146237358,76727,66.5875
2146237358,76732,21.133333333333333
2146237358,76735,7.677777777777779
2146237358,76759,50.90555555555555
2146237358,76801,66.5875
2146237358,76812,58.57222222222222
2146237358,76819,57.564166666666665
2146237358,76824,8.376666666666667
2146237358,76840,104.42777777777779
2146237358,76844,16.626666666666665
2146237358,76851,70.25833333333333
2146237358,76862,29.320833333333333
2146237358,76921,202.66111111111113
2146237358,76949,50.90555555555555
2146237358,76963,34.9875
2146237358,77007,26.780833333333337
2146237358,77022,41.63333333333333
2146237358,77039,50.90555555555555
2146237358,77056,58.57222222222222
2146237358,77076,22.4
2146237358,77104,370.35277777777776
2146237358,77108,32.11785714285714
2146237358,77110,91.26666666666667
2146237358,77142,26.677777777777777
2146237358,77166,5.666666666666666
2146237358,77174,128.07777777777778
2146237358,77182,13.55
2146237358,77189,64.29166666666667
2146237358,77223,49.63333333333333
2146237358,77227,266.7333333333333
2146237358,77250,16.00952380952381
2146237358,77295,26.677777777777777
2146237358,77303,47.06369047619047
2146237358,77317,30.955357142857142
2146237358,77342,16.541666666666668
2146237358,77377,35.979166666666664
2146237358,77387,18.40416666666667
2146237358,77398,82.05277777777778
2146237358,77406,32.80833333333333
2146237358,77433,61.337500000000006
2146237358,77434,16.491666666666667
2146237358,77450,202.0863888888889
2146237358,77469,34.80952380952381
2146237358,77481,84.58749999999999
2146237358,77485,432.24861111111113
2146237358,77489,34.80952380952381
2146237358,77511,288.9633333333333
2146237358,77520,16.491666666666667
2146237358,77546,80.8138888888889
2146237358,77559,63.74563492063491
2146237358,77561,20.055555555555557
2146237358,77577,78.66083333333333
2146237358,77604,30.57111111111111
2146237358,77614,35.94166666666666
2146237358,77624,18.176666666666666
2146237358,77639,77.14166666666667
2146237358,77669,42.55555555555556
2146237358,77678,83.95555555555556
2146237358,77688,18.176666666666666
2146237358,77692,31.756666666666668
2146237358,77700,97.73555555555555
2146237358,77738,92.6825
2146237358,77742,103.16444444444444
2146237358,77800,53.54111111111111
2146237358,77809,16.522222222222222
2146237358,77815,32.358333333333334
2146237358,77818,78.88333333333333
2146237358,77820,35.979166666666664
2146237358,77870,33.12222222222222
2146237358,77871,42.24333333333333
2146237358,77872,91.44222222222223
2146237358,77877,48.223333333333336
2146237358,77883,54.090555555555554
2146237358,77887,56.70333333333333
2146237358,77897,19.45
2146237358,77910,36.69166666666666
2146237358,77930,15.866666666666667
2146237358,77931,35.125
2146237358,77987,91.08833333333332
2146237358,77989,16.46666666666667
2146237358,78066,56.70333333333333
2146237358,78070,39.233333333333334
2146237358,78098,39.33055555555555
2146237358,78144,61.611111111111114
2146237358,78187,22.344444444444445
2146237358,78204,23.5
2146237358,78205,15.866666666666667
2146237358,78207,99.08666666666667
2146237358,78212,22.766666666666666
2146237358,78231,23.538888888888888
2146237358,78233,14.375
2146237358,78242,42.175
2146237358,78249,18.616666666666664
2146237358,78278,39.266666666666666
2146237358,78289,43.824999999999996
2146237358,78300,38.016666666666666
2146237358,78344,14.375
2146237358,78360,18.216666666666665
2146237358,78388,24.166666666666664
2146237358,78425,20.89
2146237358,78461,16.46666666666667
2146237358,78467,14.375
2146237358,78478,16.46666666666667
2146237358,78487,33.24166666666667
2146237358,78510,41.515
2146237358,78579,40.54833333333333
2146237358,78679,19.658333333333335
2146237358,78692,18.288888888888888
2146237358,78703,29.770833333333336
2146237358,78726,20.89
2146237358,78771,13.304166666666667
2146237358,78903,24.602777777777778
2146237358,78929,11.49
2146237358,78974,6.2027777777777775
2146237358,79022,6.2027777777777775
2146237358,79047,11.49
2146237358,79049,15.370000000000001
2146237358,79060,20.89
2146237358,79066,6.2027777777777775
2146237358,79079,6.2027777777777775
2146237358,79126,15.370000000000001
2146237358,79169,6.2027777777777775
2146237358,79188,5.3277777777777775
2146237358,79203,14.25
2146237358,79208,29.876666666666665
2146237358,79320,26.66111111111111
2146237358,79358,40.91111111111111
2146237358,79409,18.386666666666667
2146237358,79460,18.386666666666667
2146237358,79524,21.670833333333334
2146237358,79701,24.726666666666667
2146237358,79719,13.670833333333334
2146237358,79968,9.356666666666666
2146237358,80004,9.356666666666666
2146237358,80020,9.356666666666666
2146237358,80109,22.08166666666667
2146237358,80264,20.34166666666667
2146237358,80332,12.725
2146237358,80833,20.34166666666667
2146237358,80838,4.45
2146237363,1000000,28.580000000000002
2146237363,1000001,22.893333333333334
2146237363,1000002,11.2
2146237363,1000003,0.0
2146237363,1000004,0.0
2146237363,1000005,11.533333333333333
2146237363,1000007,41.8
2146237363,1000008,0.0
2146237363,1000009,2.3933333333333335
2146237363,1000010,0.0
2146237363,1000011,0.0
2146237363,1000012,191.89333333333332
2146237363,1000013,0.0
2146237363,1000014,0.0
2146237363,1000015,8.906666666666666
2146237363,1000016,26.273333333333333
2146237363,1000017,44.56
2146237363,1000018,18.4
2146237363,1000019,93.47333333333333
2146237363,1000020,10.14
2146237363,1000021,40.64
2146237363,1000022,0.0
2146237363,1000023,141.75333333333333
2146237363,1000024,0.0
2146237363,1000025,0.0
2146237363,1000026,0.0
2146237363,1000027,61.92666666666667
2146237363,1000028,0.0
2146237363,1000029,0.0
2146237363,1000030,1.4466666666666665
2146237363,1000031,82.26
2146237363,1000032,1.2866666666666666
2146237363,1000033,0.7866666666666667
2146237363,1000034,0.0
2146237363,1000035,1.2666666666666666
2146237363,1000036,5.9799999999999995
2146237363,1000037,0.0
2146237363,1000038,0.0
2146237363,1000039,22.28666666666667
2146237363,1000040,0.0
2146237363,1000041,47.96
2146237363,1000042,4.373333333333333
2146237363,1000043,0.0
2146237363,1000044,0.0
2146237363,1000045,0.0
2146237363,1000046,0.0
2146237363,1000047,789.74
2146237363,1000048,0.0
2146237363,113707,35.92666666666666
2146237363,114425,6.301777777777778
2146237363,114430,6.133333333333334
2146237363,114489,2.3066666666666666
2146237363,114588,5.266666666666667
2146237363,2146236900,19.73777777777778
2146237363,2146237252,15.57
2146237363,2146237358,90.75333333333333
2146237363,2146237363,347.74177777777777
2146237363,2146237366,29.21333333333333
2146237363,2146237373,6.024444444444445
2146237363,2146237375,6.289999999999999
2146237363,2146237805,9.68
2146237363,2146237822,7.799999999999999
2146237363,2146237837,9.02511111111111
2146237363,2146237900,146.9977777777778
2146237363,2146237901,8.729000000000001
2146237363,2146237902,12.096222222222222
2146237363,2146237904,6.8373333333333335
2146237363,2146237906,6.8373333333333335
2146237363,2146237907,8.497777777777777
2146237363,2146237908,66.3861111111111
2146237363,2146237909,64.58566666666667
2146237363,2146237910,32.17066666666667
2146237363,2146237911,29.411111111111108
2146237363,2146237912,136.32611111111112
2146237363,2146237913,135.03055555555557
2146237363,2146237915,13.561666666666667
2146237363,2146237917,13.010666666666665
2146237363,2146237920,10.129111111111111
2146237363,2146237921,10.468
2146237363,2146237928,76.91666666666667
2146237363,2146237929,147.39388888888888
2146237363,2146237930,30.524
2146237363,2146237931,14.931999999999999
2146237363,2146237932,84.63733333333333
2146237363,280907,110.07833333333333
2146237363,282361,3.7666666666666666
2146237363,282575,39.464444444444446
2146237363,282586,6.406666666666666
2146237363,282587,10.306666666666667
2146237363,282599,3.397777777777778
2146237363,73510,0.19999999999999998
2146237363,73751,9.32
2146237363,73760,0.19999999999999998
2146237363,73816,9.32
2146237363,73876,15.348888888888888
2146237363,73972,15.348888888888888
2146237363,74055,46.78
2146237363,74232,46.78
2146237363,74451,15.348888888888888
2146237363,74521,67.74833333333333
2146237363,74723,123.69666666666666
2146237363,74984,76.91666666666667
2146237363,75006,67.74833333333333
2146237363,75064,30.144444444444446
2146237363,75131,30.144444444444446
2146237363,75279,250.89277777777778
2146237363,75318,55.443333333333335
2146237363,75467,28.99111111111111
2146237363,75533,53.58888888888889
2146237363,75579,135.03055555555557
2146237363,75627,290.01733333333334
2146237363,75631,35.92666666666666
2146237363,75634,193.36166666666668
2146237363,75659,35.92666666666666
2146237363,75766,228.88177777777776
2146237363,75778,38.74222222222222
2146237363,75794,6.406666666666666
2146237363,75880,50.784444444444446
2146237363,75937,107.23166666666665
2146237363,75961,58.89
2146237363,76069,132.17222222222222
2146237363,76072,26.339999999999996
2146237363,76108,115.46000000000001
2146237363,76138,259.539
2146237363,76144,26.339999999999996
2146237363,76153,178.09733333333332
2146237363,76187,39.586666666666666
2146237363,76243,82.82
2146237363,76300,107.23166666666665
2146237363,76316,107.23166666666665
2146237363,76354,26.339999999999996
2146237363,76442,6.08
2146237363,76462,189.57166666666666
2146237363,76513,169.64444444444445
2146237363,76541,43.233333333333334
2146237363,76550,204.64166666666665
2146237363,76554,99.62222222222222
2146237363,76573,63.67555555555556
2146237363,76579,233.32
2146237363,76599,27.806666666666665
2146237363,76604,10.306666666666667
2146237363,76634,10.306666666666667
2146237363,76655,27.04
2146237363,76673,189.02833333333334
2146237363,76712,43.233333333333334
2146237363,76727,74.11166666666666
2146237363,76732,43.233333333333334
2146237363,76735,9.751111111111111
2146237363,76759,32.12222222222222
2146237363,76801,74.11166666666666
2146237363,76812,103.47777777777777
2146237363,76819,129.58066666666667
2146237363,76824,10.306666666666667
2146237363,76840,135.5288888888889
2146237363,76844,32.17066666666667
2146237363,76851,149.44166666666666
2146237363,76862,52.031666666666666
2146237363,76921,142.97777777777776
2146237363,76949,32.12222222222222
2146237363,76963,64.10055555555556
2146237363,77007,29.96666666666666
2146237363,77022,43.519999999999996
2146237363,77039,32.12222222222222
2146237363,77056,103.47777777777777
2146237363,77076,34.25222222222222
2146237363,77104,155.49277777777777
2146237363,77108,53.01595238095238
2146237363,77110,85.15833333333333
2146237363,77142,37.86666666666667
2146237363,77166,12.068888888888889
2146237363,77174,71.12444444444444
2146237363,77182,18.126666666666665
2146237363,77189,28.783333333333335
2146237363,77223,41.638333333333335
2146237363,77227,101.06
2146237363,77250,20.60095238095238
2146237363,77295,37.86666666666667
2146237363,77303,73.06761904761905
2146237363,77317,40.65261904761905
2146237363,77342,17.836666666666666
2146237363,77377,13.561666666666667
2146237363,77387,19.659999999999997
2146237363,77398,100.60777777777777
2146237363,77406,15.57
2146237363,77433,33.495000000000005
2146237363,77434,17.133333333333333
2146237363,77450,148.00900000000001
2146237363,77469,42.18984126984127
2146237363,77481,94.34
2146237363,77485,163.76833333333332
2146237363,77489,42.18984126984127
2146237363,77511,74.03444444444445
2146237363,77520,17.133333333333333
2146237363,77546,33.69
2146237363,77559,71.49095238095238
2146237363,77561,17.953333333333333
2146237363,77577,40.66166666666667
2146237363,77604,28.67111111111111
2146237363,77614,35.99333333333334
2146237363,77624,17.206666666666663
2146237363,77639,87.9211111111111
2146237363,77669,42.1
2146237363,77678,98.16166666666665
2146237363,77688,17.206666666666663
2146237363,77692,13.25
2146237363,77700,29.41777777777778
2146237363,77738,33.051
2146237363,77742,97.524
2146237363,77800,18.566666666666666
2146237363,77809,4.906666666666666
2146237363,77815,34.22666666666667
2146237363,77818,49.90733333333333
2146237363,77820,13.561666666666667
2146237363,77870,23.64
2146237363,77871,32.13733333333333
2146237363,77872,29.894333333333332
2146237363,77877,22.029999999999998
2146237363,77883,54.475
2146237363,77887,19.489333333333335
2146237363,77897,18.86
2146237363,77910,40.516666666666666
2146237363,77930,17.093333333333334
2146237363,77931,39.501666666666665
2146237363,77987,35.791111111111114
2146237363,77989,8.78
2146237363,78066,19.489333333333335
2146237363,78070,22.42666666666667
2146237363,78098,33.16666666666667
2146237363,78144,26.377777777777776
2146237363,78187,8.886666666666667
2146237363,78204,25.441666666666663
2146237363,78205,17.093333333333334
2146237363,78207,32.78766666666667
2146237363,78212,13.646666666666667
2146237363,78231,12.797777777777778
2146237363,78233,11.473333333333333
2146237363,78242,18.73777777777778
2146237363,78249,14.506666666666666
2146237363,78278,17.49111111111111
2146237363,78289,13.594444444444443
2146237363,78300,18.876444444444445
2146237363,78344,11.473333333333333
2146237363,78360,5.498333333333333
2146237363,78388,7.799999999999999
2146237363,78425,6.514666666666667
2146237363,78461,8.758666666666667
2146237363,78467,11.473333333333333
2146237363,78478,8.758666666666667
2146237363,78487,14.104444444444445
2146237363,78510,15.134666666666666
2146237363,78579,12.309111111111111
2146237363,78679,5.794444444444444
2146237363,78692,8.497777777777777
2146237363,78703,14.931999999999999
2146237363,78726,6.514666666666667
2146237363,78771,6.173333333333333
2146237363,78903,18.61111111111111
2146237363,78929,3.230666666666667
2146237363,78974,0.0
2146237363,79022,0.0
2146237363,79047,3.230666666666667
2146237363,79049,4.317333333333334
2146237363,79060,6.514666666666667
2146237363,79066,0.0
2146237363,79079,0.0
2146237363,79126,4.317333333333334
2146237363,79169,0.0
2146237363,79188,3.397777777777778
2146237363,79203,0.0
2146237363,79208,7.565333333333333
2146237363,79320,9.144000000000002
2146237363,79358,9.144000000000002
2146237363,79409,4.334666666666667
2146237363,79460,4.334666666666667
2146237363,79524,5.489444444444445
2146237363,79701,7.968
2146237363,79719,3.505
2146237363,79968,3.6506666666666665
2146237363,80004,3.6506666666666665
2146237363,80020,3.6506666666666665
2146237363,80109,7.740666666666666
2146237363,80264,2.6283333333333334
2146237363,80332,4.09
2146237363,80833,2.6283333333333334
2146237363,80838,1.2133333333333334
2146237366,1000000,21.766666666666666
2146237366,1000001,0.0
2146237366,1000002,18.233333333333334
2146237366,1000003,0.0
2146237366,1000004,0.0
2146237366,1000005,1.5999999999999999
2146237366,1000007,0.0
2146237366,1000008,46.333333333333336
2146237366,1000009,4.333333333333333
2146237366,1000010,6.933333333333334
2146237366,1000011,39.6
2146237366,1000012,59.23333333333333
2146237366,1000013,0.0
2146237366,1000014,0.0
2146237366,1000015,34.1
2146237366,1000016,3.5
2146237366,1000017,13.033333333333333
2146237366,1000018,41.03333333333333
2146237366,1000019,0.0
2146237366,1000020,78.56666666666666
2146237366,1000021,47.800000000000004
2146237366,1000022,0.0
2146237366,1000023,0.0
2146237366,1000024,2.033333333333333
2146237366,1000025,0.0
2146237366,1000026,0.0
2146237366,1000027,4.166666666666667
2146237366,1000028,0.0
2146237366,1000029,0.0
2146237366,1000030,8.533333333333333
2146237366,1000031,159.96666666666667
2146237366,1000032,1.0333333333333334
2146237366,1000033,1.8666666666666665
2146237366,1000034,2.033333333333333
2146237366,1000035,3.533333333333333
2146237366,1000036,1.4000000000000001
2146237366,1000037,0.0
2146237366,1000038,0.0
2146237366,1000039,0.0
2146237366,1000040,0.0
2146237366,1000041,15.533333333333333
2146237366,1000042,11.733333333333334
2146237366,1000043,0.0
2146237366,1000044,16.466666666666665
2146237366,1000045,0.0
2146237366,1000046,0.0
2146237366,1000047,146.9
2146237366,1000048,0.0
2146237366,113707,9.366666666666667
2146237366,114425,14.744444444444444
2146237366,114430,21.833333333333332
2146237366,114489,4.888888888888889
2146237366,114588,2.433333333333333
2146237366,2146236900,31.488888888888887
2146237366,2146237252,14.15
2146237366,2146237358,98.91666666666666
2146237366,2146237363,29.595555555555556
2146237366,2146237366,116.39999999999999
2146237366,2146237373,1.6333333333333333
2146237366,2146237375,2.283333333333333
2146237366,2146237805,23.82
2146237366,2146237822,14.133333333333333
2146237366,2146237837,19.04888888888889
2146237366,2146237900,34.144444444444446
2146237366,2146237901,17.251666666666665
2146237366,2146237902,26.833333333333332
2146237366,2146237904,12.66
2146237366,2146237906,12.66
2146237366,2146237907,15.600000000000001
2146237366,2146237908,21.458333333333336
2146237366,2146237909,13.059999999999999
2146237366,2146237910,6.66
2146237366,2146237911,12.869444444444445
2146237366,2146237912,25.022222222222222
2146237366,2146237913,19.525
2146237366,2146237915,18.666666666666668
2146237366,2146237917,21.310000000000002
2146237366,2146237920,21.015555555555558
