O,D,Ton
76354,77870,409
76354,77871,212
76354,77872,493
76354,77877,88
76354,77883,375
76354,77887,309
76354,77897,493
76354,77910,142
76354,77930,218
76354,77931,23
76354,77987,146
76354,77989,491
76354,78066,450
76354,78070,476
76354,78098,156
76354,78144,393
76354,78187,72
76354,78204,148
76354,78205,407
76354,78207,437
76354,78212,181
76354,78231,93
76354,78233,170
76354,78242,477
76354,78249,489
76354,78278,459
76354,78289,151
76354,78300,328
76354,78344,267
76354,78360,71
76354,78388,144
76354,78425,514
76354,78461,388
76354,78467,259
76354,78478,225
76354,78487,485
76354,78510,289
76354,78579,548
76354,78679,403
76354,78692,238
76354,78703,410
76354,78726,387
76354,78771,390
76354,78903,225
76354,78929,207
76354,78974,210
76354,79022,381
76354,79047,448
76354,79049,501
76354,79060,131
76354,79066,418
76354,79079,384
76354,79126,475
76354,79169,99
76354,79188,64
76354,79203,591
76354,79208,494
76354,79320,537
76354,79358,45
76354,79409,395
76354,79460,392
76354,79524,445
76354,79701,164
76354,79719,431
76354,79968,440
76354,80004,519
76354,80020,10
76354,80109,248
76354,80264,297
76354,80332,253
76354,80833,27
76354,80838,123
76354,113707,190
76354,114425,189
76354,114430,267
76354,114489,155
76354,114588,248
76354,280907,306
76354,282361,475
76354,282575,113
76354,282586,33
76354,282587,497
76354,282599,549
76354,1000000,303
76354,1000001,215
76354,1000002,29
76354,1000003,526
76354,1000004,552
76354,1000005,267
76354,1000007,5
76354,1000008,455
76354,1000009,234
76354,1000010,68
76354,1000011,119
76354,1000012,297
76354,1000013,60
76354,1000014,408
76354,1000015,420
76354,1000016,540
76354,1000017,71
76354,1000018,456
76354,1000019,169
76354,1000020,42
76354,1000021,276
76354,1000022,17
76354,1000023,521
76354,1000024,298
76354,1000025,126
76354,1000026,461
76354,1000027,558
76354,1000028,547
76354,1000029,228
76354,1000030,111
76354,1000031,8
76354,1000032,278
76354,1000033,121
76354,1000034,53
76354,1000035,412
76354,1000036,355
76354,1000037,254
76354,1000038,185
76354,1000039,251
76354,1000040,162
76354,1000041,138
76354,1000042,7
76354,1000043,160
76354,1000044,156
76354,1000045,277
76354,1000046,28
76354,1000047,116
76354,1000048,103
76354,2146236900,165
76354,2146237252,300
76354,2146237358,171
76354,2146237363,392
76354,2146237366,377
76354,2146237373,258
76354,2146237375,245
76354,2146237805,409
76354,2146237822,305
76354,2146237837,120
76354,2146237900,170
76354,2146237901,181
76354,2146237902,32
76354,2146237904,486
76354,2146237906,272
76354,2146237907,391
76354,2146237908,348
76354,2146237909,388
76354,2146237910,478
76354,2146237911,86
76354,2146237912,21
76354,2146237913,96
76354,2146237915,262
76354,2146237917,379
76354,2146237920,276
76354,2146237921,77
76354,2146237928,269
76354,2146237929,168
76354,2146237930,350
76354,2146237931,115
76354,2146237932,404
76442,73510,37
76442,73751,520
76442,73760,332
76442,73816,231
76442,73876,66
76442,73972,368
76442,74055,402
76442,74232,241
76442,74451,34
76442,74521,288
76442,74723,207
76442,74984,379
76442,75006,100
76442,75064,124
76442,75131,99
76442,75279,84
76442,75318,99
76442,75467,146
76442,75533,289
76442,75579,414
76442,75627,78
76442,75631,515
76442,75634,528
76442,75659,556
76442,75766,574
76442,75778,577
76442,75794,46
76442,75880,15
76442,75937,110
76442,75961,43
76442,76069,281
76442,76072,239
76442,76108,562
76442,76138,490
76442,76144,364
76442,76153,114
76442,76187,289
76442,76243,244
76442,76300,131
76442,76316,290
76442,76354,388
76442,76442,329
76442,76462,222
76442,76513,407
76442,76541,74
76442,76550,81
76442,76554,398
76442,76573,16
76442,76579,489
76442,76599,136
76442,76604,60
76442,76634,338
76442,76655,204
76442,76673,179
76442,76712,50
76442,76727,171
76442,76732,281
76442,76735,348
76442,76759,68
76442,76801,15
76442,76812,459
76442,76819,43
76442,76824,430
76442,76840,515
76442,76844,568
76442,76851,494
76442,76862,520
76442,76921,380
76442,76949,149
76442,76963,131
76442,77007,396
76442,77022,461
76442,77039,320
76442,77056,289
76442,77076,317
76442,77104,295
76442,77108,160
76442,77110,86
76442,77142,44
76442,77166,492
76442,77174,376
76442,77182,441
76442,77189,153
76442,77223,366
76442,77227,500
76442,77250,187
76442,77295,288
76442,77303,193
76442,77317,233
76442,77342,229
76442,77377,255
76442,77387,419
76442,77398,140
76442,77406,100
76442,77433,480
76442,77434,154
76442,77450,337
76442,77469,462
76442,77481,124
76442,77485,548
76442,77489,79
76442,77511,220
76442,77520,158
76442,77546,310
76442,77559,51
76442,77561,546
76442,77577,2
76442,77604,74
76442,77614,400
76442,77624,415
76442,77639,495
76442,77669,238
76442,77678,184
76442,77688,525
76442,77692,382
76442,77700,33
76442,77738,138
76442,77742,147
76442,77800,89
76442,77809,200
76442,77815,171
76442,77818,618
76442,77820,191
76442,77870,161
76442,77871,104
76442,77872,33
76442,77877,426
76442,77883,206
76442,77887,429
76442,77897,45
76442,77910,106
76442,77930,257
76442,77931,324
76442,77987,57
76442,77989,508
76442,78066,34
76442,78070,419
76442,78098,80
76442,78144,78
76442,78187,460
76442,78204,207
76442,78205,116
76442,78207,523
76442,78212,331
76442,78231,236
76442,78233,154
76442,78242,394
76442,78249,232
76442,78278,87
76442,78289,42
76442,78300,420
76442,78344,425
76442,78360,139
76442,78388,467
76442,78425,470
76442,78461,409
76442,78467,449
76442,78478,395
76442,78487,547
76442,78510,441
76442,78579,167
76442,78679,27
76442,78692,152
76442,78703,293
76442,78726,471
76442,78771,549
76442,78903,548
76442,78929,73
76442,78974,391
76442,79022,458
76442,79047,113
76442,79049,236
76442,79060,348
76442,79066,511
76442,79079,23
76442,79126,165
76442,79169,102
76442,79188,109
76442,79203,59
76442,79208,484
76442,79320,87
76442,79358,173
76442,79409,323
76442,79460,370
76442,79524,159
76442,79701,455
76442,79719,94
76442,79968,378
76442,80004,230
76442,80020,293
76442,80109,77
76442,80264,209
76442,80332,138
76442,80833,453
76442,80838,328
76442,113707,48
76442,114425,55
76442,114430,316
76442,114489,381
76442,114588,487
76442,280907,245
76442,282361,4
76442,282575,295
76442,282586,184
76442,282587,283
76442,282599,197
76442,1000000,296
76442,1000001,125
76442,1000002,264
76442,1000003,179
76442,1000004,311
76442,1000005,144
76442,1000007,555
76442,1000008,79
76442,1000009,131
76442,1000010,17
76442,1000011,358
76442,1000012,494
76442,1000013,237
76442,1000014,261
76442,1000015,382
76442,1000016,527
76442,1000017,181
76442,1000018,516
76442,1000019,480
76442,1000020,502
76442,1000021,410
76442,1000022,531
76442,1000023,431
76442,1000024,481
76442,1000025,472
76442,1000026,192
76442,1000027,193
76442,1000028,58
76442,1000029,510
76442,1000030,258
76442,1000031,209
76442,1000032,199
76442,1000033,178
76442,1000034,445
76442,1000035,521
76442,1000036,433
76442,1000037,487
76442,1000038,249
76442,1000039,318
76442,1000040,507
76442,1000041,203
76442,1000042,253
76442,1000043,114
76442,1000044,143
76442,1000045,482
76442,1000046,74
76442,1000047,38
76442,1000048,292
76442,2146236900,502
76442,2146237252,341
76442,2146237358,335
76442,2146237363,297
76442,2146237366,489
76442,2146237373,320
76442,2146237375,340
76442,2146237805,361
76442,2146237822,546
76442,2146237837,271
76442,2146237900,397
76442,2146237901,154
76442,2146237902,510
76442,2146237904,348
76442,2146237906,105
76442,2146237907,149
76442,2146237908,55
76442,2146237909,210
76442,2146237910,522
76442,2146237911,481
76442,2146237912,354
76442,2146237913,448
76442,2146237915,307
76442,2146237917,319
76442,2146237920,422
76442,2146237921,244
76442,2146237928,66
76442,2146237929,144
76442,2146237930,46
76442,2146237931,6
76442,2146237932,234
76462,73510,276
76462,73751,271
76462,73760,192
76462,73816,500
76462,73876,42
76462,73972,240
76462,74055,501
76462,74232,361
76462,74451,564
76462,74521,361
76462,74723,72
76462,74984,258
76462,75006,522
76462,75064,13
76462,75131,62
76462,75279,49
76462,75318,299
76462,75467,450
76462,75533,324
76462,75579,127
76462,75627,78
76462,75631,343
76462,75634,296
76462,75659,142
76462,75766,349
76462,75778,23
76462,75794,490
76462,75880,148
76462,75937,151
76462,75961,187
76462,76069,492
76462,76072,80
76462,76108,233
76462,76138,423
76462,76144,45
76462,76153,342
76462,76187,412
76462,76243,77
76462,76300,382
76462,76316,406
76462,76354,385
76462,76442,394
76462,76462,29
76462,76513,173
76462,76541,514
76462,76550,469
76462,76554,1
76462,76573,203
76462,76579,198
76462,76599,214
76462,76604,228
76462,76634,453
76462,76655,130
76462,76673,223
76462,76712,118
76462,76727,3
76462,76732,238
76462,76735,381
76462,76759,515
76462,76801,305
76462,76812,369
76462,76819,160
76462,76824,91
76462,76840,443
76462,76844,188
76462,76851,245
76462,76862,268
76462,76921,520
76462,76949,218
76462,76963,182
76462,77007,575
76462,77022,219
76462,77039,523
76462,77056,437
76462,77076,486
76462,77104,17
76462,77108,22
76462,77110,16
76462,77142,499
76462,77166,331
76462,77174,487
76462,77182,542
76462,77189,462
76462,77223,154
76462,77227,179
76462,77250,279
76462,77295,427
76462,77303,118
76462,77317,391
76462,77342,273
76462,77377,248
76462,77387,15
76462,77398,98
76462,77406,520
76462,77433,12
76462,77434,538
76462,77450,46
76462,77469,263
76462,77481,110
76462,77485,487
76462,77489,457
76462,77511,460
76462,77520,411
76462,77546,310
76462,77559,97
76462,77561,250
76462,77577,353
76462,77604,299
76462,77614,102
76462,77624,41
76462,77639,237
76462,77669,444
76462,77678,502
76462,77688,16
76462,77692,404
76462,77700,10
76462,77738,261
76462,77742,446
76462,77800,370
76462,77809,399
76462,77815,488
76462,77818,424
76462,77820,282
76462,77870,239
76462,77871,156
76462,77872,384
76462,77877,58
76462,77883,395
76462,77887,279
76462,77897,173
76462,77910,356
76462,77930,541
76462,77931,334
76462,77987,536
76462,77989,383
76462,78066,162
76462,78070,106
76462,78098,331
76462,78144,433
76462,78187,249
76462,78204,326
76462,78205,28
76462,78207,233
76462,78212,98
76462,78231,201
76462,78233,97
76462,78242,370
76462,78249,407
76462,78278,256
76462,78289,220
76462,78300,577
76462,78344,339
76462,78360,455
76462,78388,7
76462,78425,328
76462,78461,328
76462,78467,39
76462,78478,79
76462,78487,67
76462,78510,440
76462,78579,222
76462,78679,140
76462,78692,88
76462,78703,112
76462,78726,144
76462,78771,13
76462,78903,106
76462,78929,443
76462,78974,286
76462,79022,479
76462,79047,9
76462,79049,434
76462,79060,60
76462,79066,270
76462,79079,265
76462,79126,276
76462,79169,129
76462,79188,169
76462,79203,48
76462,79208,522
76462,79320,495
76462,79358,246
76462,79409,306
76462,79460,562
76462,79524,85
76462,79701,228
76462,79719,233
76462,79968,8
76462,80004,236
76462,80020,233
76462,80109,235
76462,80264,440
76462,80332,222
76462,80833,294
76462,80838,98
76462,113707,161
76462,114425,454
76462,114430,215
76462,114489,468
76462,114588,579
76462,280907,205
76462,282361,30
76462,282575,521
76462,282586,411
76462,282587,405
76462,282599,198
76462,1000000,553
76462,1000001,171
76462,1000002,43
76462,1000003,570
76462,1000004,332
76462,1000005,293
76462,1000007,108
76462,1000008,375
76462,1000009,57
76462,1000010,108
76462,1000011,255
76462,1000012,223
76462,1000013,524
76462,1000014,399
76462,1000015,470
76462,1000016,243
76462,1000017,294
76462,1000018,103
76462,1000019,293
76462,1000020,477
76462,1000021,119
76462,1000022,502
76462,1000023,506
76462,1000024,535
76462,1000025,296
76462,1000026,228
76462,1000027,241
76462,1000028,132
76462,1000029,146
76462,1000030,395
76462,1000031,498
76462,1000032,207
76462,1000033,303
76462,1000034,21
76462,1000035,277
76462,1000036,544
76462,1000037,305
76462,1000038,549
76462,1000039,483
76462,1000040,433
76462,1000041,522
76462,1000042,36
76462,1000043,559
76462,1000044,126
76462,1000045,327
76462,1000046,429
76462,1000047,95
76462,1000048,337
76462,2146236900,496
76462,2146237252,164
76462,2146237358,5
76462,2146237363,86
76462,2146237366,128
76462,2146237373,259
76462,2146237375,335
76462,2146237805,200
76462,2146237822,374
76462,2146237837,23
76462,2146237900,269
76462,2146237901,390
76462,2146237902,226
76462,2146237904,288
76462,2146237906,91
76462,2146237907,461
76462,2146237908,418
76462,2146237909,125
76462,2146237910,26
76462,2146237911,268
76462,2146237912,201
76462,2146237913,152
76462,2146237915,410
76462,2146237917,89
76462,2146237920,149
76462,2146237921,42
76462,2146237928,31
76462,2146237929,138
76462,2146237930,56
76462,2146237931,106
76462,2146237932,259
76513,73510,496
76513,73751,109
76513,73760,52
76513,73816,488
76513,73876,563
76513,73972,340
76513,74055,213
76513,74232,546
76513,74451,326
76513,74521,253
76513,74723,508
76513,74984,137
76513,75006,241
76513,75064,410
76513,75131,521
76513,75279,175
76513,75318,485
76513,75467,247
76513,75533,12
76513,75579,283
76513,75627,271
76513,75631,124
76513,75634,413
76513,75659,135
76513,75766,378
76513,75778,287
76513,75794,15
76513,75880,254
76513,75937,263
76513,75961,486
76513,76069,279
76513,76072,452
76513,76108,177
76513,76138,371
76513,76144,373
76513,76153,181
76513,76187,294
76513,76243,58
76513,76300,244
76513,76316,163
76513,76354,18
76513,76442,553
76513,76462,319
76513,76513,122
76513,76541,164
76513,76550,416
76513,76554,95
76513,76573,236
76513,76579,63
76513,76599,292
76513,76604,178
76513,76634,386
76513,76655,172
76513,76673,255
76513,76712,208
76513,76727,279
76513,76732,2
76513,76735,243
76513,76759,239
76513,76801,289
76513,76812,249
76513,76819,117
76513,76824,478
76513,76840,527
76513,76844,113
76513,76851,227
76513,76862,93
76513,76921,412
76513,76949,317
76513,76963,211
76513,77007,405
76513,77022,375
76513,77039,434
76513,77056,364
76513,77076,423
76513,77104,61
76513,77108,218
76513,77110,193
76513,77142,430
76513,77166,440
76513,77174,315
76513,77182,272
76513,77189,331
76513,77223,5
76513,77227,168
76513,77250,315
76513,77295,11
76513,77303,309
76513,77317,301
76513,77342,404
76513,77377,429
76513,77387,190
76513,77398,307
76513,77406,67
76513,77433,324
76513,77434,103
76513,77450,187
76513,77469,172
76513,77481,483
76513,77485,564
76513,77489,300
76513,77511,521
76513,77520,360
76513,77546,119
76513,77559,497
76513,77561,425
76513,77577,567
76513,77604,506
76513,77614,486
76513,77624,85
76513,77639,194
76513,77669,49
76513,77678,85
76513,77688,401
76513,77692,171
76513,77700,21
76513,77738,348
76513,77742,61
76513,77800,229
76513,77809,47
76513,77815,7
76513,77818,348
76513,77820,262
76513,77870,74
76513,77871,304
76513,77872,435
76513,77877,421
76513,77883,435
76513,77887,297
76513,77897,118
76513,77910,145
76513,77930,387
76513,77931,242
76513,77987,472
76513,77989,369
76513,78066,475
76513,78070,176
76513,78098,330
76513,78144,252
76513,78187,530
76513,78204,463
76513,78205,180
76513,78207,201
76513,78212,308
76513,78231,202
76513,78233,482
76513,78242,346
76513,78249,92
76513,78278,46
76513,78289,85
76513,78300,52
76513,78344,149
76513,78360,213
76513,78388,118
76513,78425,65
76513,78461,469
76513,78467,52
76513,78478,510
76513,78487,160
76513,78510,88
76513,78579,170
76513,78679,310
76513,78692,370
76513,78703,48
76513,78726,189
76513,78771,140
76513,78903,325
76513,78929,513
76513,78974,414
76513,79022,561
76513,79047,123
76513,79049,403
76513,79060,245
76513,79066,126
76513,79079,115
76513,79126,211
76513,79169,454
76513,79188,96
76513,79203,463
76513,79208,116
76513,79320,87
76513,79358,389
76513,79409,45
76513,79460,148
76513,79524,508
76513,79701,301
76513,79719,165
76513,79968,282
76513,80004,210
76513,80020,124
76513,80109,324
76513,80264,485
76513,80332,456
76513,80833,104
76513,80838,189
76513,113707,233
76513,114425,224
76513,114430,4
76513,114489,397
76513,114588,84
76513,280907,208
76513,282361,395
76513,282575,291
76513,282586,400
76513,282587,394
76513,282599,69
76513,1000000,54
76513,1000001,409
76513,1000002,356
76513,1000003,304
76513,1000004,268
76513,1000005,187
76513,1000007,534
76513,1000008,385
76513,1000009,244
76513,1000010,481
76513,1000011,75
76513,1000012,421
76513,1000013,284
76513,1000014,318
76513,1000015,418
76513,1000016,170
76513,1000017,286
76513,1000018,101
76513,1000019,64
76513,1000020,46
76513,1000021,54
76513,1000022,360
76513,1000023,153
76513,1000024,356
76513,1000025,276
76513,1000026,536
76513,1000027,69
76513,1000028,348
76513,1000029,168
76513,1000030,304
76513,1000031,142
76513,1000032,115
76513,1000033,457
76513,1000034,278
76513,1000035,472
76513,1000036,235
76513,1000037,292
76513,1000038,400
76513,1000039,360
76513,1000040,316
76513,1000041,437
76513,1000042,549
76513,1000043,558
76513,1000044,531
76513,1000045,440
76513,1000046,70
76513,1000047,214
76513,1000048,61
76513,2146236900,59
76513,2146237252,356
76513,2146237358,234
76513,2146237363,267
76513,2146237366,262
76513,2146237373,490
76513,2146237375,579
76513,2146237805,421
76513,2146237822,253
76513,2146237837,475
76513,2146237900,311
76513,2146237901,474
76513,2146237902,344
76513,2146237904,235
76513,2146237906,148
76513,2146237907,321
76513,2146237908,232
76513,2146237909,96
76513,2146237910,25
76513,2146237911,365
76513,2146237912,21
76513,2146237913,312
76513,2146237915,30
76513,2146237917,449
76513,2146237920,525
76513,2146237921,492
76513,2146237928,32
76513,2146237929,107
76513,2146237930,168
76513,2146237931,293
76513,2146237932,87
76541,73510,41
76541,73751,227
76541,73760,157
76541,73816,259
76541,73876,367
76541,73972,370
76541,74055,36
76541,74232,179
76541,74451,465
76541,74521,362
76541,74723,474
76541,74984,31
76541,75006,308
76541,75064,459
76541,75131,124
76541,75279,266
76541,75318,12
76541,75467,49
76541,75533,343
76541,75579,51
76541,75627,130
76541,75631,90
76541,75634,446
76541,75659,354
76541,75766,522
76541,75778,542
76541,75794,189
76541,75880,387
76541,75937,366
76541,75961,475
76541,76069,14
76541,76072,331
76541,76108,480
76541,76138,89
76541,76144,400
76541,76153,222
76541,76187,303
76541,76243,343
76541,76300,442
76541,76316,501
76541,76354,214
76541,76442,431
76541,76462,525
76541,76513,207
76541,76541,383
76541,76550,361
76541,76554,211
76541,76573,119
76541,76579,15
76541,76599,171
76541,76604,538
76541,76634,309
76541,76655,432
76541,76673,142
76541,76712,402
76541,76727,511
76541,76732,376
76541,76735,560
76541,76759,25
76541,76801,46
76541,76812,577
76541,76819,4
76541,76824,232
76541,76840,366
76541,76844,361
76541,76851,497
76541,76862,334
76541,76921,64
76541,76949,313
76541,76963,266
76541,77007,378
76541,77022,167
76541,77039,518
76541,77056,260
76541,77076,171
76541,77104,357
76541,77108,121
76541,77110,435
76541,77142,9
76541,77166,502
76541,77174,216
76541,77182,181
76541,77189,282
76541,77223,384
76541,77227,366
76541,77250,580
76541,77295,219
76541,77303,76
76541,77317,98
76541,77342,377
76541,77377,2
76541,77387,443
76541,77398,107
76541,77406,6
76541,77433,171
76541,77434,257
76541,77450,359
76541,77469,50
76541,77481,496
76541,77485,335
76541,77489,345
76541,77511,462
76541,77520,362
76541,77546,232
76541,77559,277
76541,77561,40
76541,77577,34
76541,77604,275
76541,77614,434
76541,77624,142
76541,77639,308
76541,77669,139
76541,77678,103
76541,77688,453
76541,77692,221
76541,77700,334
76541,77738,77
76541,77742,483
76541,77800,53
76541,77809,36
76541,77815,358
76541,77818,462
76541,77820,20
76541,77870,167
76541,77871,144
76541,77872,190
76541,77877,96
76541,77883,409
76541,77887,46
76541,77897,410
76541,77910,236
76541,77930,100
76541,77931,147
76541,77987,446
76541,77989,445
76541,78066,158
76541,78070,326
76541,78098,127
76541,78144,108
76541,78187,402
76541,78204,486
76541,78205,253
76541,78207,339
76541,78212,99
76541,78231,547
76541,78233,20
76541,78242,386
76541,78249,469
76541,78278,338
76541,78289,428
76541,78300,160
76541,78344,360
76541,78360,271
76541,78388,111
76541,78425,285
76541,78461,157
76541,78467,89
76541,78478,52
76541,78487,226
76541,78510,13
76541,78579,174
76541,78679,486
76541,78692,321
76541,78703,83
76541,78726,230
76541,78771,172
76541,78903,306
76541,78929,339
76541,78974,321
76541,79022,402
76541,79047,567
76541,79049,38
76541,79060,574
76541,79066,506
76541,79079,258
76541,79126,536
76541,79169,443
76541,79188,179
76541,79203,354
76541,79208,229
76541,79320,542
76541,79358,316
76541,79409,87
76541,79460,59
76541,79524,462
76541,79701,150
76541,79719,198
76541,79968,297
76541,80004,434
76541,80020,377
76541,80109,274
76541,80264,363
76541,80332,137
76541,80833,398
76541,80838,502
76541,113707,372
76541,114425,287
76541,114430,515
76541,114489,343
76541,114588,118
76541,280907,509
76541,282361,60
76541,282575,310
76541,282586,538
76541,282587,307
76541,282599,320
76541,1000000,280
76541,1000001,556
76541,1000002,542
76541,1000003,182
76541,1000004,141
76541,1000005,515
76541,1000007,237
76541,1000008,480
76541,1000009,346
76541,1000010,56
76541,1000011,32
76541,1000012,23
76541,1000013,218
76541,1000014,537
76541,1000015,25
76541,1000016,531
76541,1000017,196
76541,1000018,419
76541,1000019,483
76541,1000020,287
76541,1000021,177
76541,1000022,90
76541,1000023,330
76541,1000024,350
76541,1000025,72
76541,1000026,122
76541,1000027,206
76541,1000028,453
76541,1000029,209
76541,1000030,323
76541,1000031,409
76541,1000032,53
76541,1000033,462
76541,1000034,386
76541,1000035,28
76541,1000036,141
76541,1000037,76
76541,1000038,435
76541,1000039,163
76541,1000040,127
76541,1000041,393
76541,1000042,258
76541,1000043,19
76541,1000044,86
76541,1000045,393
76541,1000046,123
76541,1000047,7
76541,1000048,488
76541,2146236900,446
76541,2146237252,321
76541,2146237358,474
76541,2146237363,543
76541,2146237366,310
76541,2146237373,478
76541,2146237375,385
76541,2146237805,465
76541,2146237822,108
76541,2146237837,566
76541,2146237900,333
76541,2146237901,34
76541,2146237902,540
76541,2146237904,134
76541,2146237906,236
76541,2146237907,487
76541,2146237908,512
76541,2146237909,345
76541,2146237910,315
76541,2146237911,455
76541,2146237912,41
76541,2146237913,256
76541,2146237915,469
76541,2146237917,406
76541,2146237920,523
76541,2146237921,359
76541,2146237928,389
76541,2146237929,519
76541,2146237930,40
76541,2146237931,269
76541,2146237932,114
76550,73510,183
76550,73751,149
76550,73760,18
76550,73816,439
76550,73876,87
76550,73972,458
76550,74055,47
76550,74232,561
76550,74451,143
76550,74521,63
76550,74723,589
76550,74984,494
76550,75006,260
76550,75064,315
76550,75131,467
76550,75279,67
76550,75318,518
76550,75467,519
76550,75533,103
76550,75579,128
76550,75627,163
76550,75631,6
76550,75634,391
76550,75659,289
76550,75766,300
76550,75778,124
76550,75794,312
76550,75880,21
76550,75937,467
76550,75961,326
76550,76069,116
76550,76072,463
76550,76108,183
76550,76138,116
76550,76144,282
76550,76153,418
76550,76187,41
76550,76243,391
76550,76300,154
76550,76316,243
76550,76354,333
76550,76442,310
76550,76462,158
76550,76513,13
76550,76541,372
76550,76550,158
76550,76554,466
76550,76573,278
76550,76579,234
76550,76599,41
76550,76604,85
76550,76634,216
76550,76655,70
76550,76673,272
76550,76712,194
76550,76727,154
76550,76732,447
76550,76735,366
76550,76759,473
76550,76801,529
76550,76812,552
76550,76819,358
76550,76824,47
76550,76840,447
76550,76844,98
76550,76851,507
76550,76862,142
76550,76921,425
76550,76949,463
76550,76963,239
76550,77007,548
76550,77022,457
76550,77039,348
76550,77056,271
76550,77076,232
76550,77104,323
76550,77108,242
76550,77110,253
76550,77142,100
76550,77166,400
76550,77174,565
76550,77182,233
76550,77189,522
76550,77223,394
76550,77227,48
76550,77250,530
76550,77295,383
76550,77303,502
76550,77317,203
76550,77342,474
76550,77377,183
76550,77387,420
76550,77398,166
76550,77406,461
76550,77433,486
76550,77434,145
76550,77450,495
76550,77469,470
76550,77481,165
76550,77485,72
76550,77489,275
76550,77511,413
76550,77520,283
76550,77546,462
76550,77559,217
76550,77561,488
76550,77577,147
76550,77604,230
76550,77614,348
76550,77624,470
76550,77639,181
76550,77669,214
76550,77678,426
76550,77688,316
76550,77692,26
76550,77700,30
76550,77738,409
76550,77742,180
76550,77800,193
76550,77809,297
76550,77815,175
76550,77818,536
76550,77820,217
76550,77870,534
76550,77871,196
76550,77872,268
76550,77877,404
76550,77883,232
76550,77887,423
76550,77897,225
76550,77910,462
76550,77930,323
76550,77931,318
76550,77987,339
76550,77989,500
76550,78066,338
76550,78070,265
76550,78098,210
76550,78144,143
76550,78187,117
76550,78204,276
76550,78205,163
76550,78207,292
76550,78212,547
76550,78231,245
76550,78233,197
76550,78242,101
76550,78249,132
76550,78278,215
76550,78289,95
76550,78300,389
76550,78344,244
76550,78360,9
76550,78388,230
76550,78425,153
76550,78461,534
76550,78467,447
76550,78478,320
76550,78487,155
76550,78510,332
76550,78579,532
76550,78679,44
76550,78692,166
76550,78703,94
76550,78726,69
76550,78771,242
76550,78903,17
76550,78929,249
76550,78974,347
76550,79022,448
76550,79047,429
76550,79049,425
76550,79060,132
76550,79066,371
76550,79079,30
76550,79126,5
76550,79169,109
76550,79188,363
76550,79203,80
76550,79208,396
76550,79320,247
76550,79358,102
76550,79409,297
76550,79460,398
76550,79524,271
76550,79701,89
76550,79719,127
76550,79968,326
76550,80004,502
76550,80020,492
76550,80109,312
76550,80264,368
76550,80332,110
76550,80833,532
76550,80838,294
76550,113707,538
76550,114425,100
76550,114430,485
76550,114489,103
76550,114588,127
76550,280907,543
76550,282361,299
76550,282575,26
76550,282586,217
76550,282587,276
76550,282599,336
76550,1000000,302
76550,1000001,3
76550,1000002,381
76550,1000003,538
76550,1000004,34
76550,1000005,316
76550,1000007,16
76550,1000008,206
76550,1000009,99
76550,1000010,137
76550,1000011,420
76550,1000012,344
76550,1000013,437
76550,1000014,153
76550,1000015,449
76550,1000016,395
76550,1000017,257
76550,1000018,351
76550,1000019,440
76550,1000020,227
76550,1000021,383
76550,1000022,78
76550,1000023,72
76550,1000024,57
76550,1000025,8
76550,1000026,414
76550,1000027,453
76550,1000028,430
76550,1000029,221
76550,1000030,45
76550,1000031,398
76550,1000032,435
76550,1000033,363
76550,1000034,261
76550,1000035,464
76550,1000036,335
76550,1000037,246
76550,1000038,524
76550,1000039,364
76550,1000040,463
76550,1000041,66
76550,1000042,492
76550,1000043,126
76550,1000044,334
76550,1000045,422
76550,1000046,178
76550,1000047,217
76550,1000048,275
76550,2146236900,336
76550,2146237252,280
76550,2146237358,188
76550,2146237363,129
76550,2146237366,260
76550,2146237373,140
76550,2146237375,449
76550,2146237805,240
76550,2146237822,297
76550,2146237837,469
76550,2146237900,355
76550,2146237901,530
76550,2146237902,444
76550,2146237904,451
76550,2146237906,200
76550,2146237907,327
76550,2146237908,469
76550,2146237909,234
76550,2146237910,55
76550,2146237911,403
76550,2146237912,32
76550,2146237913,481
76550,2146237915,465
76550,2146237917,303
76550,2146237920,526
76550,2146237921,251
76550,2146237928,463
76550,2146237929,319
76550,2146237930,537
76550,2146237931,407
76550,2146237932,467
76554,73510,258
76554,73751,265
76554,73760,123
76554,73816,86
76554,73876,264
76554,73972,145
76554,74055,481
76554,74232,243
76554,74451,235
76554,74521,73
76554,74723,121
76554,74984,190
76554,75006,417
76554,75064,246
76554,75131,206
76554,75279,249
76554,75318,85
76554,75467,380
76554,75533,456
76554,75579,262
76554,75627,323
76554,75631,376
76554,75634,357
76554,75659,101
76554,75766,230
76554,75778,175
76554,75794,51
76554,75880,112
76554,75937,174
76554,75961,256
76554,76069,592
76554,76072,312
76554,76108,206
76554,76138,390
76554,76144,245
76554,76153,278
76554,76187,69
76554,76243,345
76554,76300,174
76554,76316,287
76554,76354,438
76554,76442,317
76554,76462,478
76554,76513,90
76554,76541,55
76554,76550,417
76554,76554,443
76554,76573,411
76554,76579,67
76554,76599,365
76554,76604,159
76554,76634,203
76554,76655,227
76554,76673,145
76554,76712,561
76554,76727,512
76554,76732,209
76554,76735,240
76554,76759,165
76554,76801,468
76554,76812,137
76554,76819,355
76554,76824,154
76554,76840,244
76554,76844,527
76554,76851,343
76554,76862,536
76554,76921,167
76554,76949,294
76554,76963,133
76554,77007,128
76554,77022,227
76554,77039,364
76554,77056,10
76554,77076,308
76554,77104,486
76554,77108,44
76554,77110,206
76554,77142,19
